x_new1,y_new1,x_new2,y_new2,x_new3,y_new3,x_new4,y_new4,x_new5,y_new5,x_new6,y_new6,x_new7,y_new7,x_new8,y_new8
6.54124,339.8125862,6.80991,1011.897365,6.95165,1366.463548,6.4972,229.6454159,6.4972,229.6454159,6.78108,939.778393,6.56927,409.9303379,6.56927,409.9303379
6.54525,342.177846,6.81351,1016.133392,6.95506,1371.752596,6.5,228.4952676,6.5,228.4952676,6.78468,943.703144,6.57327,412.5731133,6.57327,412.5731133
6.54925,345.6552479,6.81712,1020.781622,6.95846,1377.008007,6.5012,224.552391,6.5012,224.552391,6.78829,948.119908,6.57728,416.3006814,6.57728,416.3006814
6.55325,347.1203355,6.82072,1024.485317,6.96186,1381.920894,6.50521,225.4595372,6.50521,225.4595372,6.79189,951.4736435,6.58128,418.1060178,6.58128,418.1060178
6.55726,348.5879939,6.82432,1028.097743,6.96527,1386.732128,6.50921,226.3291628,6.50921,226.3291628,6.7955,954.767888,6.58529,419.9077657,6.58529,419.9077657
6.56126,350.0193186,6.82793,1031.681682,6.96867,1391.441539,6.51321,227.1938168,6.51321,227.1938168,6.7991,957.9863809,6.58929,421.6696581,6.58929,421.6696581
6.56527,351.4417027,6.83153,1035.17362,6.97207,1396.067798,6.51722,228.0535909,6.51722,228.0535909,6.8027,961.1407532,6.59329,423.3945621,6.59329,423.3945621
6.56927,352.8355511,6.83514,1038.578892,6.97548,1400.549857,6.52122,228.9029241,6.52122,228.9029241,6.80631,964.2193159,6.5973,425.1317329,6.5973,425.1317329
6.57327,354.2077527,6.83874,1041.912588,6.97888,1404.947791,6.52523,229.7592641,6.52523,229.7592641,6.80991,967.2279513,6.6013,426.8199745,6.6013,426.8199745
6.57728,355.5809057,6.84234,1045.174014,6.98228,1409.248787,6.52923,230.5716669,6.52923,230.5716669,6.81351,970.1684703,6.60531,428.5051297,6.60531,428.5051297
6.58128,356.9262889,6.84595,1048.363838,6.98569,1413.427817,6.53323,231.3979924,6.53323,231.3979924,6.81712,973.0468603,6.60931,430.1533056,6.60931,430.1533056
6.58529,358.2608563,6.84955,1051.481174,6.98909,1417.529624,6.53724,232.2136441,6.53724,232.2136441,6.82072,975.8528471,6.61331,431.7643502,6.61331,431.7643502
6.58929,359.5693189,6.85315,1054.50675,6.99249,1421.491445,6.54124,233.0183314,6.54124,233.0183314,6.82432,978.5761574,6.61732,433.392923,6.61732,433.392923
6.59329,360.8561134,6.85676,1057.466552,6.9959,1425.350471,6.54525,233.8391268,6.54525,233.8391268,6.82793,981.2404957,6.62132,434.9669821,6.62132,434.9669821
6.5973,362.1471816,6.86036,1060.349466,6.9993,1429.117905,6.54925,234.6149844,6.54925,234.6149844,6.83153,983.8301481,6.62533,436.543175,6.62533,436.543175
6.6013,363.4166595,6.86396,1063.143225,7.0027,1432.746757,6.55325,235.4114,6.55325,235.4114,6.83514,986.3667095,6.62933,438.0886143,6.62933,438.0886143
6.60531,364.6685938,6.86757,1065.897399,7.00611,1436.324604,6.55726,236.192867,6.55726,236.192867,6.83874,988.8119631,6.63333,439.588258,6.63333,439.588258
6.60931,365.9009649,6.87117,1068.541908,7.00951,1439.745407,6.56126,236.9698668,6.56126,236.9698668,6.84234,991.1832496,6.63734,441.1130082,6.63734,441.1130082
6.61331,367.1182182,6.87477,1071.103521,7.01291,1443.047717,6.56527,237.7697369,6.56527,237.7697369,6.84595,993.5052018,6.64134,442.5894491,6.64134,442.5894491
6.61732,368.3336522,6.87838,1073.621472,7.01632,1446.284469,6.56927,238.5202769,6.56927,238.5202769,6.84955,995.7334473,6.64535,444.0603725,6.64535,444.0603725
6.62132,369.5305619,6.88198,1076.046545,7.01972,1449.389257,6.57327,239.2915802,6.57327,239.2915802,6.85315,997.9031557,6.64935,445.50556,6.64935,445.50556
6.62533,370.7196517,6.88559,1078.413714,7.02312,1452.382686,6.57728,240.0630018,6.57728,240.0630018,6.85676,1000.019724,6.65335,446.911105,6.65335,446.911105
6.62933,371.8881778,6.88919,1080.667314,7.02653,1455.26797,6.58128,240.8297714,6.58128,240.8297714,6.86036,1002.03227,6.65736,448.3411878,6.65736,448.3411878
6.63333,373.040384,6.89279,1082.860345,7.02993,1458.042298,6.58529,241.6145344,6.58529,241.6145344,6.86396,1003.988421,6.66136,449.7237013,6.66136,449.7237013
6.63734,374.2012642,6.8964,1084.991134,7.03333,1460.689647,6.58929,242.3651906,6.58929,242.3651906,6.86757,1005.88949,6.66537,451.107927,6.66537,451.107927
6.64134,375.3425807,6.9,1087.026134,7.03674,1463.255969,6.59329,243.1366164,6.59329,243.1366164,6.87117,1007.702555,6.66937,452.4650194,6.66937,452.4650194
6.64535,378.1432306,6.9,1079.706927,7.04014,1465.794248,6.5973,245.7649247,6.5973,245.7649247,6.87477,1010.197985,6.67337,455.3386548,6.67337,455.3386548
6.64935,379.2443496,6.9036,1081.434859,7.04354,1467.922725,6.6013,246.5393191,6.6013,246.5393191,6.87838,1011.78198,6.67738,456.6579188,6.67738,456.6579188
6.65335,380.3507728,6.90721,1083.280428,7.04695,1470.215707,6.60531,247.3296563,6.60531,247.3296563,6.88198,1013.419421,6.68138,457.9648839,6.68138,457.9648839
6.65736,381.4785364,6.91081,1085.021704,7.05035,1472.366007,6.60931,248.0981883,6.60931,248.0981883,6.88559,1015.014371,6.68539,459.2860526,6.68539,459.2860526
6.66136,382.5848291,6.91441,1086.703215,7.05375,1474.420488,6.61331,248.8844203,6.61331,248.8844203,6.88919,1016.527891,6.68939,460.579053,6.68939,460.579053
6.66537,383.6855389,6.91802,1088.334829,7.05716,1476.400938,6.61732,249.6724836,6.61732,249.6724836,6.89279,1017.967517,6.69339,461.834255,6.69339,461.834255
6.66937,384.7791428,6.92162,1089.843739,7.06056,1478.195275,6.62132,250.4744695,6.62132,250.4744695,6.8964,1019.351255,6.6974,463.1258648,6.6974,463.1258648
6.67337,386.4801737,6.92523,1092.815841,7.06396,1481.880984,6.62533,251.7530815,6.62533,251.7530815,6.9,1022.058877,6.7,461.1634057,6.7,461.1634057
6.67738,387.3935299,6.92883,1101.593526,7.06737,1495.092303,6.62933,250.9158611,6.62933,250.9158611,6.9,1019.706924,6.7014,455.6181626,6.7014,455.6181626
6.68138,388.4665336,6.93243,1102.910293,7.07077,1496.601388,6.63333,251.7247586,6.63333,251.7247586,6.9036,1020.865228,6.70541,456.8516502,6.70541,456.8516502
6.68539,389.5460462,6.93604,1104.183515,7.07417,1498.011057,6.63734,252.5489173,6.63734,252.5489173,6.90721,1021.985237,6.70941,458.030355,6.70941,458.030355
6.68939,390.6184045,6.93964,1105.355667,7.07758,1499.32513,6.64134,253.3831379,6.64134,253.3831379,6.91081,1023.014507,6.71341,459.2217574,6.71341,459.2217574
6.69339,391.674127,6.94324,1106.45076,7.08098,1500.500524,6.64535,254.2401887,6.64535,254.2401887,6.91441,1023.973232,6.71742,460.4197043,6.71742,460.4197043
6.6974,392.7591592,6.94685,1107.508839,7.08438,1501.573876,6.64935,255.0813796,6.64935,255.0813796,6.91802,1024.902171,6.72142,461.5837225,6.72142,461.5837225
6.7,391.6743821,6.95045,1107.155707,7.08779,1499.506296,6.65335,258.405451,6.65335,258.405451,6.92162,1024.79465,6.72543,464.3223761,6.72543,464.3223761
6.7014,388.8380161,6.95405,1105.609501,7.09119,1494.677545,6.65736,263.8959373,6.65736,263.8959373,6.92523,1023.846769,6.72943,468.3595071,6.72943,468.3595071
6.70541,389.9345992,6.95766,1106.478343,7.09459,1495.443,6.66136,264.8057513,6.66136,264.8057513,6.92883,1024.583571,6.73343,469.5284771,6.73343,469.5284771
6.70941,391.007673,6.96126,1107.219555,7.098,1496.08123,6.66537,265.766572,6.66537,265.766572,6.93243,1025.232704,6.73744,470.7194819,6.73744,470.7194819
6.71341,392.1371051,6.96486,1108.83267,7.1,1494.015564,6.66937,266.6120597,6.66937,266.6120597,6.93604,1026.688442,6.74144,472.0296352,6.74144,472.0296352
6.71742,393.2926385,6.96847,1110.844181,7.1014,1490.784935,6.67337,267.3888527,6.67337,267.3888527,6.93964,1028.442225,6.74545,473.4080327,6.74545,473.4080327
6.72142,394.3803174,6.97207,1111.440451,7.1048,1491.15476,6.67738,268.3905776,6.67738,268.3905776,6.94324,1028.963516,6.74945,474.56861,6.74945,474.56861
6.72543,395.4989192,6.97568,1111.984499,7.10821,1491.428391,6.68138,269.3802786,6.68138,269.3802786,6.94685,1029.441925,6.75345,475.7223995,6.75345,475.7223995
6.72943,396.593876,6.97928,1112.434388,7.11161,1491.570569,6.68539,270.4157045,6.68539,270.4157045,6.95045,1029.8341,6.75746,476.9020991,6.75746,476.9020991
6.73343,397.7107032,6.98288,1112.822399,7.11502,1491.635225,6.68939,271.4588728,6.68939,271.4588728,6.95405,1030.173892,6.76146,478.0658077,6.76146,478.0658077
6.73744,398.8463312,6.98649,1113.163469,7.11842,1491.560818,6.69339,272.503549,6.69339,272.503549,6.95766,1030.474197,6.76547,479.2410686,6.76547,479.2410686
6.74144,399.9690766,6.99009,1113.42629,7.12182,1491.402234,6.6974,273.604083,6.6974,273.604083,6.96126,1030.703702,6.76947,480.3962058,6.76947,480.3962058
6.74545,402.0366197,6.99369,1113.89653,7.12523,1491.104283,6.7,271.7029389,6.7,271.7029389,6.96486,1031.222822,6.77347,482.3875489,6.77347,482.3875489
6.74945,404.8703264,6.9973,1114.494147,7.12863,1490.507447,6.7014,267.2975018,6.7014,267.2975018,6.96847,1031.950452,6.77748,485.1235267,6.77748,485.1235267
6.75345,406.0054319,7.0009,1114.544804,7.13203,1490.0177,6.70541,268.4494349,6.70541,268.4494349,6.97207,1031.994026,6.78148,486.2655192,6.78148,486.2655192
6.75746,407.1779464,7.0045,1114.509551,7.13544,1489.420498,6.70941,269.5998877,6.70941,269.5998877,6.97568,1031.991348,6.78549,487.4342,6.78549,487.4342
6.76146,408.3428142,7.00811,1114.462711,7.13884,1488.722002,6.71341,270.7832721,6.71341,270.7832721,6.97928,1031.926986,6.78949,488.5882661,6.78949,488.5882661
6.76547,409.5302044,7.01171,1114.335664,7.14224,1487.947817,6.71742,271.9981124,6.71742,271.9981124,6.98288,1031.816409,6.79349,489.7310206,6.79349,489.7310206
6.76947,410.7207101,7.01532,1114.132255,7.14565,1487.024778,6.72142,273.2428791,6.72142,273.2428791,6.98649,1031.645557,6.7975,490.9184958,6.7975,490.9184958
6.77347,411.9198589,7.01892,1113.874947,7.14905,1486.029829,6.72543,274.5317047,6.72543,274.5317047,6.99009,1031.424896,6.8015,492.0820147,6.8015,492.0820147
6.77748,413.1573787,7.02252,1113.557419,7.15245,1484.93751,6.72943,275.8156305,6.72943,275.8156305,6.99369,1031.152371,6.80551,493.2757803,6.80551,493.2757803
6.78148,414.3976042,7.02613,1113.187494,7.15586,1483.733223,6.73343,277.1531561,6.73343,277.1531561,6.9973,1030.840825,6.80951,494.4592458,6.80951,494.4592458
6.78549,415.6608473,7.02973,1112.763827,7.15926,1482.464732,6.73744,278.5178806,6.73744,278.5178806,7.0009,1030.478047,6.81351,495.6347479,6.81351,495.6347479
6.78949,416.9324437,7.03333,1112.263642,7.16266,1481.059508,6.74144,279.9136442,6.74144,279.9136442,7.0045,1030.052362,6.81752,496.8624531,6.81752,496.8624531
6.79349,418.2140091,7.03694,1111.721688,7.16607,1479.569897,6.74545,281.3641061,6.74545,281.3641061,7.00811,1029.594654,6.82152,498.0621102,6.82152,498.0621102
6.7975,419.5392486,7.04054,1111.119116,7.16947,1477.994496,6.74945,282.8110861,6.74945,282.8110861,7.01171,1029.082218,6.82553,499.2997147,6.82553,499.2997147
6.8015,420.8754136,7.04414,1110.450917,7.17287,1476.297664,6.75345,284.3187743,6.75345,284.3187743,7.01532,1028.545353,6.82953,500.5358215,6.82953,500.5358215
6.80551,422.2290005,7.04775,1109.768651,7.17628,1474.569969,6.75746,285.8506971,6.75746,285.8506971,7.01892,1027.941669,6.83353,501.7569934,6.83353,501.7569934
6.80951,423.5996317,7.05135,1108.996092,7.17968,1472.694934,6.76146,287.4215804,6.76146,287.4215804,7.02252,1027.289262,6.83754,503.03919,6.83754,503.03919
6.81351,424.9882051,7.05495,1108.16891,7.18308,1470.726662,6.76547,289.0538071,6.76547,289.0538071,7.02613,1026.619589,6.84154,504.3021347,6.84154,504.3021347
6.81752,426.4152237,7.05856,1107.319988,7.18649,1468.704599,6.76947,290.680599,6.76947,290.680599,7.02973,1025.879213,6.84555,505.5961088,6.84555,505.5961088
6.82152,427.8577706,7.06216,1106.40634,7.18989,1466.575094,6.77347,292.3679984,6.77347,292.3679984,7.03333,1025.112477,6.84955,506.8958208,6.84955,506.8958208
6.82553,429.328483,7.06577,1105.463557,7.19329,1464.357765,6.77748,294.0958395,6.77748,294.0958395,7.03694,1024.323971,6.85355,508.188393,6.85355,508.188393
6.82953,430.8158496,7.06937,1104.432334,7.1967,1462.05236,6.78148,295.8622468,6.78148,295.8622468,7.04054,1023.460173,6.85756,509.541125,6.85756,509.541125
6.83353,432.3213287,7.07297,1103.373237,7.2001,1459.666375,6.78549,297.6849536,6.78549,297.6849536,7.04414,1022.574596,6.86156,510.8778981,6.86156,510.8778981
6.83754,433.8762188,7.07658,1102.276686,7.2035,1457.168701,6.78949,299.5194481,6.78949,299.5194481,7.04775,1021.662624,6.86557,512.2533318,6.86557,512.2533318
6.84154,435.4455614,7.08018,1101.118117,7.20691,1454.624163,6.79349,301.4128499,6.79349,301.4128499,7.05135,1020.69849,6.86957,513.6336344,6.86957,513.6336344
6.84555,437.0474417,7.08378,1099.931088,7.21031,1452.005418,6.7975,303.3465678,6.7975,303.3465678,7.05495,1019.710563,6.87357,515.0141116,6.87357,515.0141116
6.84955,438.6685245,7.08739,1098.691696,7.21371,1449.238817,6.8015,305.3263053,6.8015,305.3263053,7.05856,1018.686365,6.87758,516.4537983,6.87758,516.4537983
6.85355,440.3104508,7.09099,1097.401874,7.21712,1446.454019,6.80551,307.3645614,6.80551,307.3645614,7.06216,1017.617736,6.88158,517.8806689,6.88158,517.8806689
6.85756,442.0096583,7.09459,1096.061178,7.22052,1443.547605,6.80951,309.4223255,6.80951,309.4223255,7.06577,1016.536371,6.88559,519.3545686,6.88559,519.3545686
6.86156,443.7186678,7.0982,1094.72152,7.22392,1440.58054,6.81351,311.5318565,6.81351,311.5318565,7.06937,1015.409433,6.88959,520.8299336,6.88959,520.8299336
6.86557,446.1863117,7.1,1088.847864,7.22733,1437.907692,6.81752,314.4630358,6.81752,314.4630358,7.07297,1014.748381,6.89359,522.9997601,6.89359,522.9997601
6.86957,448.7972891,7.1018,1083.560921,7.23073,1435.970494,6.82152,317.4602848,6.82152,317.4602848,7.07658,1014.626077,6.8976,525.4128194,6.8976,525.4128194
6.87357,451.1778808,7.10541,1084.742868,7.23413,1436.504795,6.82553,319.8956948,6.82553,319.8956948,7.08018,1015.795126,6.9,523.4049452,6.9,523.4049452
6.87758,453.7623505,7.10901,1086.199826,7.23754,1437.438597,6.82953,322.4543061,6.82953,322.4543061,7.08378,1017.252855,6.9016,519.402709,6.9016,519.402709
6.88158,455.6019912,7.11261,1084.682424,7.24094,1434.117095,6.83353,324.7648065,6.83353,324.7648065,7.08739,1016.00992,6.90561,521.0341983,6.90561,521.0341983
6.88559,457.4746877,7.11622,1083.188001,7.24434,1430.785407,6.83754,327.1120952,6.83754,327.1120952,7.09099,1014.737466,6.90961,522.6424187,6.90961,522.6424187
6.88959,459.3789036,7.11982,1081.619634,7.24775,1427.374995,6.84154,329.5145632,6.84154,329.5145632,7.09459,1013.43072,6.91361,524.2975604,6.91361,524.2975604
6.89359,461.3052511,7.12342,1080.001529,7.25115,1423.847309,6.84555,331.9828425,6.84555,331.9828425,7.0982,1012.109956,6.91762,525.9933752,6.91762,525.9933752
6.8976,462.6158711,7.12703,1080.161163,7.25455,1423.400388,6.84955,333.2820819,6.84955,333.2820819,7.1,1007.405859,6.92162,527.2693075,6.92162,527.2693075
6.9,461.8927863,7.13063,1079.097181,7.25796,1419.853525,6.85355,337.5848293,6.85355,337.5848293,7.1018,1001.943286,6.92563,530.4829465,6.92563,530.4829465
6.9016,460.9506308,7.13423,1075.690031,7.26136,1411.639049,6.85756,344.572162,6.85756,344.572162,7.10541,999.5313692,6.92963,535.021668,6.92963,535.021668
6.90561,463.0703923,7.13784,1073.990554,7.26476,1407.875009,6.86156,347.1894419,6.86156,347.1894419,7.10901,998.1483794,6.93363,536.7817257,6.93363,536.7817257
6.90961,465.1997871,7.14144,1072.211866,7.26817,1404.03536,6.86557,349.8876535,6.86557,349.8876535,7.11261,996.7248354,6.93764,538.5921374,6.93764,538.5921374
6.91361,467.3791109,7.14505,1070.435915,7.27157,1400.105578,6.86957,352.6253015,6.86957,352.6253015,7.11622,995.3143814,6.94164,540.4161063,6.94164,540.4161063
6.91762,469.6085607,7.14865,1068.616889,7.27497,1396.135965,6.87357,355.3969134,6.87357,355.3969134,7.11982,993.8672461,6.94565,542.2839858,6.94565,542.2839858
6.92162,471.8496214,7.15225,1066.770953,7.27838,1392.129439,6.87758,358.2462938,6.87758,358.2462938,7.12342,992.4025622,6.94965,544.1543733,6.94965,544.1543733
6.92563,474.1541917,7.15586,1064.924864,7.28178,1388.035853,6.88158,361.1217975,6.88158,361.1217975,7.12703,990.9470224,6.95365,546.0535717,6.95365,546.0535717
6.92963,476.4674597,7.15946,1063.017726,7.28519,1383.893873,6.88559,364.0727605,6.88559,364.0727605,7.13063,989.4405417,6.95766,548.0029596,6.95766,548.0029596
6.93363,478.8325642,7.16306,1061.106055,7.28859,1379.690335,6.88959,367.0628543,6.88959,367.0628543,7.13423,987.9380092,6.96166,549.9702791,6.96166,549.9702791
6.93764,481.2477001,7.16667,1059.177657,7.29199,1375.407768,6.89359,370.0927658,6.89359,370.0927658,7.13784,986.4285822,6.96567,551.9780704,6.96567,551.9780704
6.94164,483.6762945,7.17027,1057.217102,7.2954,1371.117995,6.8976,373.1976296,6.8976,373.1976296,7.14144,984.8942155,6.96967,553.9923021,6.96967,553.9923021
6.94565,486.6413282,7.17387,1054.95994,7.2988,1366.063455,6.9,372.9626645,6.9,372.9626645,7.14505,983.1917237,6.97367,556.4173667,6.97367,556.4173667
6.94965,489.892702,7.17748,1054.926303,7.3,1358.784078,6.9016,370.725496,6.9016,370.725496,7.14865,983.4259798,6.97768,559.4089722,6.97768,559.4089722
6.95365,492.4455948,7.18108,1054.187045,7.3022,1353.347773,6.90561,373.7890444,6.90561,373.7890444,7.15225,982.9782947,6.98168,561.6783822,6.98168,561.6783822
6.95766,495.0216196,7.18468,1052.095446,7.30561,1348.839953,6.90961,377.1139578,6.90961,377.1139578,7.15586,981.3753879,6.98569,563.8031338,6.98569,563.8031338
6.96166,497.6178873,7.18829,1050.031783,7.30901,1344.288526,6.91361,380.4953187,6.91361,380.4953187,7.15946,979.7582423,6.98969,565.9414168,6.98969,565.9414168
6.96567,500.2592526,7.19189,1047.938086,7.31241,1339.71712,6.91762,383.9301573,6.91762,383.9301573,7.16306,978.1406289,6.99369,568.095699,6.99369,568.095699
6.96967,502.9337964,7.1955,1045.810007,7.31582,1335.049106,6.92162,387.4256622,6.92162,387.4256622,7.16667,976.5051267,6.9977,570.3155446,6.9977,570.3155446
6.97367,505.6384786,7.1991,1043.678035,7.31922,1330.371516,6.92563,390.9801799,6.92563,390.9801799,7.17027,974.8687352,7.0017,572.5383977,7.0017,572.5383977
6.97768,508.4071296,7.2027,1041.522416,7.32262,1325.635762,6.92963,394.5675176,6.92963,394.5675176,7.17387,973.2186487,7.00571,574.8155443,7.00571,574.8155443
6.98168,511.1998262,7.20631,1039.363663,7.32603,1320.856672,6.93363,398.2217183,6.93363,398.2217183,7.17748,971.5767984,7.00971,577.1056818,7.00971,577.1056818
6.98569,514.0355743,7.20991,1037.19707,7.32943,1316.067206,6.93764,401.9228731,6.93764,401.9228731,7.18108,969.9294493,7.01371,579.4132619,7.01371,579.4132619
6.98969,516.9070051,7.21351,1034.995837,7.33283,1311.1926,6.94164,405.6829484,6.94164,405.6829484,7.18468,968.2614032,7.01772,581.7896339,7.01772,581.7896339
6.99369,519.8047709,7.21712,1032.803624,7.33624,1306.305049,6.94565,409.5041626,6.94565,409.5041626,7.18829,966.6094829,7.02172,584.1620991,7.02172,584.1620991
6.9977,522.7679676,7.22072,1030.58666,7.33964,1301.368647,6.94965,413.357654,6.94965,413.357654,7.19189,964.9404714,7.02573,586.5925481,7.02573,586.5925481
7.02973,561.0345875,7.22432,1040.717228,7.34304,1333.373188,6.95365,373.4902362,6.95365,373.4902362,7.1955,969.6732193,7.02973,561.0345875,7.02973,561.0345875
7.03373,563.7197051,7.22793,1038.299321,7.34645,1327.934626,6.95766,377.822324,6.95766,377.822324,7.1991,967.8455092,7.03373,563.7197051,7.03373,563.7197051
7.03774,566.4692614,7.23153,1035.844702,7.34985,1322.425549,6.96166,382.197196,6.96166,382.197196,7.2027,966.016053,7.03774,566.4692614,7.03774,566.4692614
7.04174,569.223924,7.23514,1033.405512,7.35325,1316.882696,6.96567,386.6474326,6.96567,386.6474326,7.20631,964.2102942,7.04174,569.223924,7.04174,569.223924
7.04575,572.0392217,7.23874,1030.928493,7.35666,1311.317233,6.96967,391.1371244,6.96967,391.1371244,7.20991,962.3768702,7.04575,572.0392217,7.04575,572.0392217
7.04975,565.4968856,7.24234,1054.239496,7.36006,1352.981798,7.02172,494.3641406,6.97367,372.4259174,7.21351,981.0765616,7.04975,565.4968856,7.04975,565.4968856
7.05375,568.3323255,7.24595,1052.186524,7.36346,1348.012262,7.02573,497.7933315,6.97768,376.8297819,7.21712,979.6083942,7.05375,568.3323255,7.05375,568.3323255
7.05776,571.2263569,7.24955,1050.094915,7.36687,1343.023948,7.02973,501.2399881,6.98168,381.2669227,7.22072,978.1110757,7.05776,571.2263569,7.05776,571.2263569
7.06176,574.1300605,7.25315,1048.013471,7.37027,1338.003675,7.03373,504.7275211,6.98569,385.7800366,7.22432,976.6301246,7.06176,574.1300605,7.06176,574.1300605
7.06577,577.0734053,7.25676,1045.933296,7.37367,1332.934761,7.03774,508.2627726,6.98969,390.3051949,7.22793,975.1587495,7.06577,577.0734053,7.06577,577.0734053
7.06977,580.0388932,7.26036,1043.834183,7.37708,1327.868949,7.04174,511.8286935,6.99369,394.900399,7.23153,973.6772059,7.06977,580.0388932,7.06977,580.0388932
7.07377,583.0217904,7.26396,1041.733345,7.38048,1322.763212,7.04575,515.4414877,6.9977,399.5516397,7.23514,972.2235548,7.07377,583.0217904,7.07377,583.0217904
7.07778,586.0567455,7.26757,1039.644523,7.38388,1317.619096,7.04975,519.0665701,7.0017,404.2296836,7.23874,970.7423907,7.07778,586.0567455,7.07778,586.0567455
7.08178,589.1012987,7.27117,1037.534517,7.38729,1312.480741,7.05375,522.7325194,7.00571,408.9845294,7.24234,969.2715166,7.08178,589.1012987,7.08178,589.1012987
7.08579,588.5233367,7.28919,1063.945356,7.39069,1301.188891,7.05776,523.0067231,7.00971,410.6958675,7.24595,962.8772728,7.08579,588.5233367,7.08579,588.5233367
7.08979,590.3183232,7.29279,1054.50525,7.39409,1286.141387,7.06176,526.2239411,7.01371,416.3511242,7.24955,955.6311481,7.08979,590.3183232,7.08979,590.3183232
7.09379,593.4823586,7.2964,1052.108124,7.3975,1280.956971,7.06577,530.0565951,7.01772,421.2911442,7.25315,954.2079001,7.09379,593.4823586,7.09379,593.4823586
7.0978,596.7042243,7.3,1049.668847,7.4009,1275.703122,7.06977,533.9119475,7.02172,426.2712446,7.25676,952.8034155,7.0978,596.7042243,7.0978,596.7042243
7.1,597.7565638,7.3036,1049.178547,7.4043,1272.450619,7.07377,539.5993997,7.02573,433.0850967,7.26036,953.3068059,7.1,597.7565638,7.1,597.7565638
7.1018,598.3708252,7.30721,1049.143264,7.40771,1269.690608,7.07778,545.6589126,7.02973,440.2131424,7.26396,954.2310978,7.1018,598.3708252,7.1018,598.3708252
7.10581,601.6678907,7.31081,1046.75546,7.41111,1264.522695,7.08178,549.4949429,7.03373,445.170759,7.26757,952.8745504,7.10581,601.6678907,7.10581,601.6678907
7.10981,604.9618261,7.31441,1044.393454,7.41451,1259.384196,7.08579,553.3726389,7.03774,450.1727869,7.27117,951.5243258,7.10981,604.9618261,7.10981,604.9618261
7.11381,608.28988,7.31802,1042.034115,7.41792,1254.222788,7.08979,557.2711419,7.04174,455.2124255,7.27477,950.1706498,7.11381,608.28988,7.11381,608.28988
7.11782,611.6551624,7.32162,1039.644861,7.42132,1249.019606,7.09379,561.1910188,7.04575,460.3047326,7.27838,948.8388036,7.11782,611.6551624,7.11782,611.6551624
7.12182,615.0233274,7.32523,1037.297951,7.42472,1243.836973,7.0978,565.1583431,7.04975,465.4076146,7.28198,947.5119159,7.12182,615.0233274,7.12182,615.0233274
7.12583,618.9938672,7.32883,1033.470356,7.42813,1236.216737,7.1,566.2553071,7.05375,471.8240874,7.28559,945.1848219,7.12583,618.9938672,7.12583,618.9938672
7.12983,623.0875835,7.33243,1029.32549,7.43153,1228.033173,7.1018,566.8839876,7.05776,478.5783734,7.28919,942.6239747,7.12983,623.0875835,7.12983,623.0875835
7.13383,626.5370852,7.33604,1026.946235,7.43493,1222.764745,7.10581,571.052864,7.06176,483.826599,7.29279,941.3041019,7.13383,626.5370852,7.13383,626.5370852
7.13784,630.0270557,7.33964,1024.521813,7.43834,1217.468456,7.10981,575.231773,7.06577,489.1388636,7.2964,939.9928075,7.13784,630.0270557,7.13784,630.0270557
7.14184,633.5281853,7.34324,1022.123216,7.44174,1212.1759,7.11381,579.4451728,7.06977,494.4713637,7.3,938.6929819,7.14184,633.5281853,7.14184,633.5281853
7.14585,637.0533506,7.34685,1019.733651,7.44515,1206.885261,7.11782,583.6875356,7.07377,499.8215294,7.3036,937.3907508,7.14585,637.0533506,7.14585,637.0533506
7.14985,640.5902909,7.35045,1017.334237,7.44855,1201.574423,7.12182,587.9475551,7.07778,505.2366707,7.30721,936.1258214,7.14985,640.5902909,7.14985,640.5902909
7.15385,644.1422762,7.35405,1014.952488,7.45195,1196.282756,7.12583,592.2436642,7.08178,510.6543045,7.31081,934.8634091,7.15385,644.1422762,7.15385,644.1422762
7.15786,647.7278289,7.35766,1012.565551,7.45536,1190.96718,7.12983,596.5446389,7.08579,516.1269548,7.31441,933.5904185,7.15786,647.7278289,7.15786,647.7278289
7.16186,651.3239084,7.36126,1010.176158,7.45876,1185.64303,7.13383,600.8794323,7.08979,521.6223959,7.31802,932.3588493,7.16186,651.3239084,7.16186,651.3239084
7.16587,654.9430391,7.36486,1007.794066,7.46216,1180.327384,7.13784,605.2399672,7.09379,527.1300735,7.32162,931.1204723,7.16587,654.9430391,7.16587,654.9430391
7.16987,658.5659409,7.36847,1005.42455,7.46557,1175.011513,7.14184,609.6110225,7.0978,532.6943401,7.32523,929.9050821,7.16987,658.5659409,7.16987,658.5659409
7.17387,661.9332244,7.37207,1002.916228,7.46897,1169.622852,7.14585,613.7276556,7.1,534.8473796,7.32883,928.5261919,7.17387,661.9332244,7.17387,661.9332244
7.17788,665.2503081,7.37568,1000.361785,7.47237,1164.173356,7.14985,617.7620639,7.1018,536.3560656,7.33243,927.0879155,7.17788,665.2503081,7.17788,665.2503081
7.18188,668.8936055,7.37928,997.9759038,7.47578,1158.849469,7.15385,622.1652528,7.10581,542.0785577,7.33604,925.8912099,7.18188,668.8936055,7.18188,668.8936055
7.18589,672.5622614,7.38288,995.5998288,7.47918,1153.519103,7.15786,626.5967656,7.10981,547.8011155,7.33964,924.6919431,7.18589,672.5622614,7.18589,672.5622614
7.18989,676.2368667,7.38649,993.2462336,7.48258,1148.187383,7.16186,631.0396512,7.11381,553.561014,7.34324,923.5073978,7.18989,676.2368667,7.18989,676.2368667
